Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	collected_by	Collection_date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_disease	Host	Instrument	Isolate	Isolation_source	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SPECID	SRA Study	lib	type	days_post_onset
SRR6121588	WGS	252	743067108	PRJNA412631	SAMN07722331	Pathogen.cl	384335486	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2015-01-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234161	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50992	throat swab	42.284062 N 83.727127 W	MH8924_A_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8924	MH8924	SRP119147	HK1	clinical	4.0
SRR6121513	WGS	252	1255875264	PRJNA412631	SAMN07722247	Pathogen.cl	572974739	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-30	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234236	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50316	throat swab	42.284062 N 83.727127 W	HS1369_A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1369	HS1369	SRP119147	HK6	clinical	0.0
SRR6121511	WGS	252	919949184	PRJNA412631	SAMN07722246	Pathogen.cl	460646711	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-30	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234238	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50307	throat swab	42.284062 N 83.727127 W	HS1345_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1345	HS1345	SRP119147	HK1	clinical	1.0
SRR6121483	WGS	252	1453951296	PRJNA412631	SAMN07722175	Pathogen.cl	746455816	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2013-01-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234266	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	330949	throat swab	42.284062 N 83.727127 W	1307_vic_2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	1307	MH2810	SRP119147	vic_2	clinical	1.0
SRR6121481	WGS	252	740369196	PRJNA412631	SAMN07722361	Pathogen.cl	322305762	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234268	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51162	throat swab	42.284062 N 83.727127 W	MH8393_B_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8393	MH8393	SRP119147	HK8	clinical	0.0
SRR6121480	WGS	252	620461044	PRJNA412631	SAMN07722367	Pathogen.cl	273081688	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234269	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51288	throat swab	42.284062 N 83.727127 W	MH8396_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8396	MH8396	SRP119147	HK8	clinical	1.0
SRR6121478	WGS	252	650340684	PRJNA412631	SAMN07722316	Pathogen.cl	285864541	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234271	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50851	throat swab	42.284062 N 83.727127 W	MH8390_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8390	MH8390	SRP119147	HK8	clinical	2.0
SRR6121477	WGS	252	920822112	PRJNA412631	SAMN07722316	Pathogen.cl	444175287	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234272	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50851	throat swab	42.284062 N 83.727127 W	MH8390_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8390	MH8390	SRP119147	HK2	clinical	2.0
SRR6121476	WGS	252	1014217596	PRJNA412631	SAMN07722280	Pathogen.cl	438269518	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234273	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50556	throat swab	42.284062 N 83.727127 W	MH8386_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8386	MH8386	SRP119147	HK8	clinical	4.0
SRR6121475	WGS	252	866402208	PRJNA412631	SAMN07722280	Pathogen.cl	415367068	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234274	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50556	throat swab	42.284062 N 83.727127 W	MH8386_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8386	MH8386	SRP119147	HK2	clinical	4.0
SRR6121474	WGS	252	448710192	PRJNA412631	SAMN07722349	Pathogen.cl	196201474	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234275	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51074	throat swab	42.284062 N 83.727127 W	MH8392_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8392	MH8392	SRP119147	HK8	clinical	5.0
SRR6121472	WGS	252	460988136	PRJNA412631	SAMN07722348	Pathogen.cl	200405481	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-22	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234277	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51073	throat swab	42.284062 N 83.727127 W	MH8391_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8391	MH8391	SRP119147	HK8	clinical	2.0
SRR6121470	WGS	252	496447308	PRJNA412631	SAMN07722213	Pathogen.cl	209762436	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234279	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50004	throat swab	42.284062 N 83.727127 W	HS1564_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1564	HS1564	SRP119147	HK7	clinical	0.0
SRR6121469	WGS	252	960196104	PRJNA412631	SAMN07722209	Pathogen.cl	399562415	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234280	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50001	throat swab	42.284062 N 83.727127 W	HS1563_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1563	HS1563	SRP119147	HK7	clinical	0.0
SRR6121468	WGS	252	922780908	PRJNA412631	SAMN07722228	Pathogen.cl	457074838	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-31	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234281	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50167	throat swab	42.284062 N 83.727127 W	MH8700_A_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8700	MH8700	SRP119147	HK1	clinical	4.0
SRR6121467	WGS	252	547084440	PRJNA412631	SAMN07722217	Pathogen.cl	262621604	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-31	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234282	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50068	throat swab	42.284062 N 83.727127 W	MH8692_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8692	MH8692	SRP119147	HK2	clinical	4.0
SRR6121466	WGS	252	543996180	PRJNA412631	SAMN07722212	Pathogen.cl	275409503	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-31	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234283	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50003	throat swab	42.284062 N 83.727127 W	MH8690_A_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8690	MH8690	SRP119147	HK1	clinical	6.0
SRR6121465	WGS	252	872468856	PRJNA412631	SAMN07722210	Pathogen.cl	437188560	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-31	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234284	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50001	throat swab	42.284062 N 83.727127 W	MH8688_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8688	MH8688	SRP119147	HK2	clinical	6.0
SRR6121463	WGS	252	803692008	PRJNA412631	SAMN07722212	Pathogen.cl	397036100	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-31	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234286	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50003	throat swab	42.284062 N 83.727127 W	MH8690_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8690	MH8690	SRP119147	HK2	clinical	6.0
SRR6121462	WGS	252	908664624	PRJNA412631	SAMN07722253	Pathogen.cl	438456744	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-29	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234287	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50323	throat swab	42.284062 N 83.727127 W	MH8589_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8589	MH8589	SRP119147	HK2	clinical	5.0
SRR6121461	WGS	252	947109744	PRJNA412631	SAMN07722253	Pathogen.cl	470691514	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-29	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234288	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50323	throat swab	42.284062 N 83.727127 W	MH8589_A_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8589	MH8589	SRP119147	HK1	clinical	5.0
SRR6121460	WGS	252	493763760	PRJNA412631	SAMN07722210	Pathogen.cl	253336766	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-31	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234289	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50001	throat swab	42.284062 N 83.727127 W	MH8688_A_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH8688	MH8688	SRP119147	HK1	clinical	6.0
SRR6121484	WGS	252	976982328	PRJNA412631	SAMN07722231	Pathogen.cl	416320433	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-06	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234265	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50171	throat swab	42.284062 N 83.727127 W	MH7796_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7796	MH7796	SRP119147	HK7	clinical	0.0
SRR6121512	WGS	252	677507544	PRJNA412631	SAMN07722373	Pathogen.cl	307618479	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234237	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51416	throat swab	42.284062 N 83.727127 W	HS1367_A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1367	HS1367	SRP119147	HK6	clinical	0.0
SRR6121485	WGS	252	790406820	PRJNA412631	SAMN07722221	Pathogen.cl	390433622	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-05	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234264	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50141	throat swab	42.284062 N 83.727127 W	MH7755_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7755	MH7755	SRP119147	HK2	clinical	2.0
SRR6121487	WGS	252	594642636	PRJNA412631	SAMN07722359	Pathogen.cl	255241482	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-27	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234262	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51137	throat swab	42.284062 N 83.727127 W	HS1536_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1536	HS1536	SRP119147	HK7	clinical	0.0
SRR6121510	WGS	252	1105040160	PRJNA412631	SAMN07722246	Pathogen.cl	509422984	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-11-30	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234239	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50307	throat swab	42.284062 N 83.727127 W	HS1345_A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1345	HS1345	SRP119147	HK6	clinical	1.0
SRR6121509	WGS	252	521684100	PRJNA412631	SAMN07722329	Pathogen.cl	241277950	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234240	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50969	throat swab	42.284062 N 83.727127 W	HS1351_A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1351	HS1351	SRP119147	HK6	clinical	0.0
SRR6121505	WGS	252	933712668	PRJNA412631	SAMN07722355	Pathogen.cl	477382923	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234244	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51105	throat swab	42.284062 N 83.727127 W	HS1364_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1364	HS1364	SRP119147	HK1	clinical	0.0
SRR6121504	WGS	252	647615304	PRJNA412631	SAMN07722355	Pathogen.cl	297083251	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234245	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51105	throat swab	42.284062 N 83.727127 W	HS1364_A_HK6	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1364	HS1364	SRP119147	HK6	clinical	0.0
SRR6121503	WGS	252	1144648008	PRJNA412631	SAMN07722330	Pathogen.cl	473322958	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-02	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234246	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50969	throat swab	42.284062 N 83.727127 W	MH7687_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7687	MH7687	SRP119147	HK7	clinical	1.0
SRR6121502	WGS	252	1038863952	PRJNA412631	SAMN07722319	Pathogen.cl	445863032	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-06	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234247	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50874	throat swab	42.284062 N 83.727127 W	MH7800_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7800	MH7800	SRP119147	HK8	clinical	1.0
SRR6121501	WGS	252	709200072	PRJNA412631	SAMN07722295	Pathogen.cl	367243007	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234248	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50678	throat swab	42.284062 N 83.727127 W	MH7799_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7799	MH7799	SRP119147	HK2	clinical	3.0
SRR6121500	WGS	252	1030618764	PRJNA412631	SAMN07722372	Pathogen.cl	453934865	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234249	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51359	throat swab	42.284062 N 83.727127 W	MH7804_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7804	MH7804	SRP119147	HK8	clinical	6.0
SRR6121499	WGS	252	894300372	PRJNA412631	SAMN07722319	Pathogen.cl	437054194	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-06	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234250	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50874	throat swab	42.284062 N 83.727127 W	MH7800_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7800	MH7800	SRP119147	HK2	clinical	1.0
SRR6121498	WGS	252	896905548	PRJNA412631	SAMN07722215	Pathogen.cl	392013225	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234251	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50006	throat swab	42.284062 N 83.727127 W	MH7842_B_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7842	MH7842	SRP119147	HK8	clinical	1.0
SRR6121497	WGS	252	915336576	PRJNA412631	SAMN07722372	Pathogen.cl	454859387	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234252	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51359	throat swab	42.284062 N 83.727127 W	MH7804_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7804	MH7804	SRP119147	HK2	clinical	6.0
SRR6121496	WGS	252	982980936	PRJNA412631	SAMN07722216	Pathogen.cl	474978551	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234253	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50007	throat swab	42.284062 N 83.727127 W	MH7843_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7843	MH7843	SRP119147	HK2	clinical	1.0
SRR6121495	WGS	252	978009984	PRJNA412631	SAMN07722216	Pathogen.cl	428944562	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234254	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50007	throat swab	42.284062 N 83.727127 W	MH7843_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7843	MH7843	SRP119147	HK8	clinical	1.0
SRR6121494	WGS	252	721360836	PRJNA412631	SAMN07722242	Pathogen.cl	351871230	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234255	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50261	throat swab	42.284062 N 83.727127 W	MH7844_B_HK2	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7844	MH7844	SRP119147	HK2	clinical	2.0
SRR6121493	WGS	252	936972036	PRJNA412631	SAMN07722242	Pathogen.cl	411903329	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234256	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50261	throat swab	42.284062 N 83.727127 W	MH7844_A_HK8	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	MH7844	MH7844	SRP119147	HK8	clinical	2.0
SRR6121492	WGS	252	786184056	PRJNA412631	SAMN07722260	Pathogen.cl	385029193	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234257	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50418	throat swab	42.284062 N 83.727127 W	HS1531_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1531	HS1531	SRP119147	HK1	clinical	1.0
SRR6121491	WGS	252	766089828	PRJNA412631	SAMN07722292	Pathogen.cl	332451431	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234258	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50676	throat swab	42.284062 N 83.727127 W	HS1532_A_HK7	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1532	HS1532	SRP119147	HK7	clinical	0.0
SRR6121490	WGS	252	702852192	PRJNA412631	SAMN07722292	Pathogen.cl	342072738	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234259	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	50676	throat swab	42.284062 N 83.727127 W	HS1532_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1532	HS1532	SRP119147	HK1	clinical	0.0
SRR6121488	WGS	252	814455684	PRJNA412631	SAMN07722360	Pathogen.cl	390528081	LAURING LAB - UNIVERSITY OF MICHIGAN	Ohmit and Monto Labs	2014-12-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3234261	USA	North America	USA: Univeristy of Michigan hospital	Influenza	Homo sapiens	Illumina HiSeq 2500	51138	throat swab	42.284062 N 83.727127 W	HS1535_B_HK1	PAIRED	RT-PCR	VIRAL RNA	unidentified influenza virus	ILLUMINA	2017-09-29T00:00:00Z	HS1535	HS1535	SRP119147	HK1	clinical	0.0
