Specid	Run_x	Run_y	Segment	Start	Stop	Total_support_x	Total_support_y	Rel_support_x	Rel_support_y	plasmid_x	plasmid_y	segment	mapped_start	mapped_stop	enrollid	genomes_per_ul	Total_support	Rel_support
HS1357	SRR6121506	SRR6121507	CY207738.1	459	2172	17.0	0.0	0.0147186147186147	0.0	False	False	PB2	474	2187	50717	15017.4254643579	8.5	0.00735930735930735
HS1357	SRR6121506	SRR6121507	CY207738.1	470	2161	12.0	7.0	0.0103896103896103	0.006060606060606	False	False	PB2	485	2176	50717	15017.4254643579	9.5	0.00822510822510815
HS1357	SRR6121506	SRR6121507	CY207738.1	644	1996	3.0	12.0	0.0025974025974025	0.0103896103896103	False	False	PB2	659	2011	50717	15017.4254643579	7.5	0.006493506493506399
HS1357	SRR6121506	SRR6121507	CY207736.1	1825	1850	0.0	15.0	0.0	0.0136861313868613	False	False	PA	1836	1861	50717	15017.4254643579	7.5	0.00684306569343065
HS1357	SRR6121506	SRR6121507	CY207736.1	430	1637	0.0	11.0	0.0	0.0100364963503649	False	False	PA	441	1648	50717	15017.4254643579	5.5	0.00501824817518245
HS1357	SRR6121506	SRR6121507	CY207736.1	436	2017	0.0	23.0	0.0	0.020985401459854	False	False	PA	447	2028	50717	15017.4254643579	11.5	0.010492700729927
HS1357	SRR6121506	SRR6121507	CY207736.1	479	2042	0.0	21.0	0.0	0.0191605839416058	False	False	PA	490	2053	50717	15017.4254643579	10.5	0.0095802919708029
HS1357	SRR6121506	SRR6121507	CY207736.1	482	2033	0.0	24.0	0.0	0.0218978102189781	False	False	PA	493	2044	50717	15017.4254643579	12.0	0.01094890510948905
HS1357	SRR6121506	SRR6121507	CY207736.1	605	636	0.0	17.0	0.0	0.0155109489051094	False	False	PA	616	647	50717	15017.4254643579	8.5	0.0077554744525547
HS1357	SRR6121506	SRR6121507	CY207736.1	608	1939	0.0	24.0	0.0	0.0218978102189781	False	False	PA	619	1950	50717	15017.4254643579	12.0	0.01094890510948905
HS1357	SRR6121506	SRR6121507	CY207736.1	730	778	0.0	15.0	0.0	0.0136861313868613	False	False	PA	741	789	50717	15017.4254643579	7.5	0.00684306569343065
HS1357	SRR6121506	SRR6121507	CY207736.1	775	1889	0.0	119.0	0.0	0.1085766423357664	False	False	PA	786	1900	50717	15017.4254643579	59.5	0.0542883211678832
HS1357	SRR6121506	SRR6121507	CY207736.1	843	1781	0.0	17.0	0.0	0.0155109489051094	False	False	PA	854	1792	50717	15017.4254643579	8.5	0.0077554744525547
HS1357	SRR6121506	SRR6121507	CY207736.1	961	2353	0.0	11.0	0.0	0.0100364963503649	False	False	PA	972	2364	50717	15017.4254643579	5.5	0.00501824817518245
HS1357	SRR6121506	SRR6121507	CY207737.1	280	2322	0.0	53.0	0.0	0.0459272097053726	False	False	PB1	289	2331	50717	15017.4254643579	26.5	0.0229636048526863
HS1357	SRR6121506	SRR6121507	CY207737.1	462	2094	0.0	15.0	0.0	0.0129982668977469	False	False	PB1	471	2103	50717	15017.4254643579	7.5	0.00649913344887345
HS1357	SRR6121506	SRR6121507	CY207737.1	488	2303	0.0	18.0	0.0	0.0155979202772963	False	False	PB1	497	2312	50717	15017.4254643579	9.0	0.00779896013864815
HS1357	SRR6121506	SRR6121507	CY207738.1	1571	2146	0.0	13.0	0.0	0.0112554112554112	False	False	PB2	1586	2161	50717	15017.4254643579	6.5	0.0056277056277056
HS1357	SRR6121506	SRR6121507	CY207738.1	484	2207	0.0	87.0	0.0	0.0753246753246753	False	False	PB2	499	2222	50717	15017.4254643579	43.5	0.03766233766233765
HS1357	SRR6121506	SRR6121507	CY207738.1	541	2132	0.0	19.0	0.0	0.0164502164502164	False	False	PB2	556	2147	50717	15017.4254643579	9.5	0.0082251082251082
HS1357	SRR6121506	SRR6121507	CY207738.1	721	1955	0.0	20.0	0.0	0.0173160173160173	False	False	PB2	736	1970	50717	15017.4254643579	10.0	0.00865800865800865
HS1364	SRR6121504	SRR6121505	CY207736.1	449	478	199.0	0.0	0.1815693430656934	0.0	False	False	PA	460	489	51105	1214.56666984432	99.5	0.0907846715328467
HS1364	SRR6121504	SRR6121505	CY207736.1	547	2042	170.0	0.0	0.1551094890510949	0.0	False	False	PA	558	2053	51105	1214.56666984432	85.0	0.07755474452554745
HS1364	SRR6121504	SRR6121505	CY207736.1	549	2038	111.0	33.0	0.1012773722627737	0.0301094890510948	False	False	PA	560	2049	51105	1214.56666984432	72.0	0.06569343065693425
HS1364	SRR6121504	SRR6121505	CY207736.1	609	1965	134.0	0.0	0.1222627737226277	0.0	False	False	PA	620	1976	51105	1214.56666984432	67.0	0.06113138686131385
HS1364	SRR6121504	SRR6121505	CY207737.1	682	2077	45.0	0.0	0.0389948006932409	0.0	False	False	PB1	691	2086	51105	1214.56666984432	22.5	0.01949740034662045
HS1364	SRR6121504	SRR6121505	CY207737.1	729	1915	54.0	0.0	0.046793760831889	0.0	False	False	PB1	738	1924	51105	1214.56666984432	27.0	0.0233968804159445
HS1364	SRR6121504	SRR6121505	CY207738.1	291	2157	24.0	0.0	0.0207792207792207	0.0	False	False	PB2	306	2172	51105	1214.56666984432	12.0	0.01038961038961035
HS1364	SRR6121504	SRR6121505	CY207738.1	464	1908	217.0	0.0	0.1878787878787878	0.0	False	False	PB2	479	1923	51105	1214.56666984432	108.5	0.0939393939393939
HS1364	SRR6121504	SRR6121505	CY207738.1	519	1924	28.0	0.0	0.0242424242424242	0.0	False	False	PB2	534	1939	51105	1214.56666984432	14.0	0.0121212121212121
HS1364	SRR6121504	SRR6121505	CY207738.1	920	2000	17.0	0.0	0.0147186147186147	0.0	False	False	PB2	935	2015	51105	1214.56666984432	8.5	0.00735930735930735
HS1364	SRR6121504	SRR6121505	CY207738.1	978	1731	37.0	0.0	0.032034632034632	0.0	False	False	PB2	993	1746	51105	1214.56666984432	18.5	0.016017316017316
HS1364	SRR6121504	SRR6121505	CY207736.1	487	2064	0.0	61.0	0.0	0.0556569343065693	False	False	PA	498	2075	51105	1214.56666984432	30.5	0.02782846715328465
HS1364	SRR6121504	SRR6121505	CY207736.1	538	2017	0.0	69.0	0.0	0.062956204379562	False	False	PA	549	2028	51105	1214.56666984432	34.5	0.031478102189781
HS1364	SRR6121504	SRR6121505	CY207736.1	585	1927	0.0	46.0	0.0	0.041970802919708	False	False	PA	596	1938	51105	1214.56666984432	23.0	0.020985401459854
HS1364	SRR6121504	SRR6121505	CY207736.1	629	1890	0.0	126.0	0.0	0.114963503649635	False	False	PA	640	1901	51105	1214.56666984432	63.0	0.0574817518248175
HS1364	SRR6121504	SRR6121505	CY207736.1	673	1666	0.0	161.0	0.0	0.1468978102189781	False	False	PA	684	1677	51105	1214.56666984432	80.5	0.07344890510948905
HS1364	SRR6121504	SRR6121505	CY207736.1	749	1785	0.0	93.0	0.0	0.0848540145985401	False	False	PA	760	1796	51105	1214.56666984432	46.5	0.04242700729927005
HS1364	SRR6121504	SRR6121505	CY207736.1	749	1827	0.0	171.0	0.0	0.1560218978102189	False	False	PA	760	1838	51105	1214.56666984432	85.5	0.07801094890510946
HS1364	SRR6121504	SRR6121505	CY207737.1	837	1965	0.0	108.0	0.0	0.0935875216637781	False	False	PB1	846	1974	51105	1214.56666984432	54.0	0.04679376083188905
HS1364	SRR6121504	SRR6121505	CY207737.1	879	1790	0.0	186.0	0.0	0.1611785095320624	False	False	PB1	888	1799	51105	1214.56666984432	93.0	0.0805892547660312
HS1364	SRR6121504	SRR6121505	CY207737.1	987	1715	0.0	15.0	0.0	0.0129982668977469	False	False	PB1	996	1724	51105	1214.56666984432	7.5	0.00649913344887345
HS1364	SRR6121504	SRR6121505	CY207738.1	367	2255	0.0	150.0	0.0	0.1298701298701298	False	False	PB2	382	2270	51105	1214.56666984432	75.0	0.0649350649350649
HS1364	SRR6121504	SRR6121505	CY207738.1	512	2038	0.0	23.0	0.0	0.0199134199134199	False	False	PB2	527	2053	51105	1214.56666984432	11.5	0.00995670995670995
HS1364	SRR6121504	SRR6121505	CY207738.1	574	1976	0.0	71.0	0.0	0.0614718614718614	False	False	PB2	589	1991	51105	1214.56666984432	35.5	0.0307359307359307
HS1364	SRR6121504	SRR6121505	CY207738.1	619	2093	0.0	176.0	0.0	0.1523809523809524	False	False	PB2	634	2108	51105	1214.56666984432	88.0	0.0761904761904762
HS1364	SRR6121504	SRR6121505	CY207738.1	675	1997	0.0	144.0	0.0	0.1246753246753246	False	False	PB2	690	2012	51105	1214.56666984432	72.0	0.0623376623376623
HS1375	SRR6121564	SRR6121565	CY207736.1	1829	1894	28.0	0.0	0.0255474452554744	0.0	False	False	PA	1840	1905	50830	1019.78585210983	14.0	0.0127737226277372
HS1375	SRR6121564	SRR6121565	CY207736.1	335	365	36.0	84.0	0.0328467153284671	0.0766423357664233	False	False	PA	346	376	50830	1019.78585210983	60.0	0.0547445255474452
HS1375	SRR6121564	SRR6121565	CY207736.1	446	2063	181.0	0.0	0.1651459854014598	0.0	False	False	PA	457	2074	50830	1019.78585210983	90.5	0.0825729927007299
HS1375	SRR6121564	SRR6121565	CY207736.1	453	1903	29.0	0.0	0.0264598540145985	0.0	False	False	PA	464	1914	50830	1019.78585210983	14.5	0.01322992700729925
HS1375	SRR6121564	SRR6121565	CY207736.1	473	2072	101.0	0.0	0.0921532846715328	0.0	False	False	PA	484	2083	50830	1019.78585210983	50.5	0.0460766423357664
HS1375	SRR6121564	SRR6121565	CY207736.1	477	2008	204.0	570.0	0.1861313868613138	0.5200729927007299	False	False	PA	488	2019	50830	1019.78585210983	387.0	0.35310218978102187
HS1375	SRR6121564	SRR6121565	CY207736.1	560	1937	6.0	13.0	0.0054744525547445	0.0118613138686131	False	False	PA	571	1948	50830	1019.78585210983	9.5	0.0086678832116788
HS1375	SRR6121564	SRR6121565	CY207736.1	569	1946	695.0	846.0	0.6341240875912408	0.7718978102189781	False	False	PA	580	1957	50830	1019.78585210983	770.5	0.7030109489051095
HS1375	SRR6121564	SRR6121565	CY207736.1	585	1927	403.0	423.0	0.3677007299270073	0.385948905109489	False	False	PA	596	1938	50830	1019.78585210983	413.0	0.37682481751824815
HS1375	SRR6121564	SRR6121565	CY207736.1	699	1995	173.0	0.0	0.1578467153284671	0.0	False	False	PA	710	2006	50830	1019.78585210983	86.5	0.07892335766423356
HS1375	SRR6121564	SRR6121565	CY207736.1	714	1736	27.0	0.0	0.0246350364963503	0.0	False	False	PA	725	1747	50830	1019.78585210983	13.5	0.01231751824817515
HS1375	SRR6121564	SRR6121565	CY207736.1	842	2082	61.0	196.0	0.0556569343065693	0.1788321167883211	False	False	PA	853	2093	50830	1019.78585210983	128.5	0.11724452554744519
HS1375	SRR6121564	SRR6121565	CY207737.1	2141	2209	391.0	468.0	0.3388214904679376	0.4055459272097054	False	False	PB1	2150	2218	50830	1019.78585210983	429.5	0.37218370883882146
HS1375	SRR6121564	SRR6121565	CY207737.1	353	398	253.0	297.0	0.2192374350086655	0.2573656845753899	False	False	PB1	362	407	50830	1019.78585210983	275.0	0.2383015597920277
HS1375	SRR6121564	SRR6121565	CY207737.1	564	2094	324.0	396.0	0.2807625649913345	0.3431542461005199	False	False	PB1	573	2103	50830	1019.78585210983	360.0	0.31195840554592724
HS1375	SRR6121564	SRR6121565	CY207737.1	683	2095	78.0	0.0	0.0675909878682842	0.0	False	False	PB1	692	2104	50830	1019.78585210983	39.0	0.0337954939341421
HS1375	SRR6121564	SRR6121565	CY207737.1	857	1734	39.0	0.0	0.0337954939341421	0.0	False	False	PB1	866	1743	50830	1019.78585210983	19.5	0.01689774696707105
HS1375	SRR6121564	SRR6121565	CY207738.1	298	1863	27.0	105.0	0.0233766233766233	0.0909090909090909	False	False	PB2	313	1878	50830	1019.78585210983	66.0	0.0571428571428571
HS1375	SRR6121564	SRR6121565	CY207738.1	371	2313	71.0	0.0	0.0614718614718614	0.0	False	False	PB2	386	2328	50830	1019.78585210983	35.5	0.0307359307359307
HS1375	SRR6121564	SRR6121565	CY207738.1	387	2198	7.0	9.0	0.006060606060606	0.0077922077922077	False	False	PB2	402	2213	50830	1019.78585210983	8.0	0.00692640692640685
HS1375	SRR6121564	SRR6121565	CY207738.1	391	2202	3629.0	3962.0	3.141991341991342	3.43030303030303	False	False	PB2	406	2217	50830	1019.78585210983	3795.5	3.2861471861471863
HS1375	SRR6121564	SRR6121565	CY207738.1	404	2222	12.0	10.0	0.0103896103896103	0.0086580086580086	False	False	PB2	419	2237	50830	1019.78585210983	11.0	0.00952380952380945
HS1375	SRR6121564	SRR6121565	CY207738.1	414	2221	80.0	54.0	0.0692640692640692	0.0467532467532467	False	False	PB2	429	2236	50830	1019.78585210983	67.0	0.05800865800865795
HS1375	SRR6121564	SRR6121565	CY207738.1	427	2241	11.0	5.0	0.0095238095238095	0.0043290043290043	False	False	PB2	442	2256	50830	1019.78585210983	8.0	0.0069264069264069
HS1375	SRR6121564	SRR6121565	CY207738.1	428	2230	10.0	10.0	0.0086580086580086	0.0086580086580086	False	False	PB2	443	2245	50830	1019.78585210983	10.0	0.0086580086580086
HS1375	SRR6121564	SRR6121565	CY207738.1	519	2139	654.0	603.0	0.5662337662337662	0.522077922077922	False	False	PB2	534	2154	50830	1019.78585210983	628.5	0.5441558441558441
HS1375	SRR6121564	SRR6121565	CY207738.1	770	1900	13.0	0.0	0.0112554112554112	0.0	False	False	PB2	785	1915	50830	1019.78585210983	6.5	0.0056277056277056
HS1375	SRR6121564	SRR6121565	CY207736.1	334	2207	0.0	33.0	0.0	0.0301094890510948	False	False	PA	345	2218	50830	1019.78585210983	16.5	0.0150547445255474
HS1375	SRR6121564	SRR6121565	CY207736.1	436	2141	0.0	33.0	0.0	0.0301094890510948	False	False	PA	447	2152	50830	1019.78585210983	16.5	0.0150547445255474
HS1375	SRR6121564	SRR6121565	CY207736.1	500	2028	0.0	172.0	0.0	0.156934306569343	False	False	PA	511	2039	50830	1019.78585210983	86.0	0.0784671532846715
HS1375	SRR6121564	SRR6121565	CY207736.1	503	1894	0.0	129.0	0.0	0.1177007299270073	False	False	PA	514	1905	50830	1019.78585210983	64.5	0.05885036496350365
HS1375	SRR6121564	SRR6121565	CY207736.1	609	637	0.0	159.0	0.0	0.1450729927007299	False	False	PA	620	648	50830	1019.78585210983	79.5	0.07253649635036495
HS1375	SRR6121564	SRR6121565	CY207736.1	774	1865	0.0	264.0	0.0	0.2408759124087591	False	False	PA	785	1876	50830	1019.78585210983	132.0	0.12043795620437955
HS1375	SRR6121564	SRR6121565	CY207737.1	874	1778	0.0	193.0	0.0	0.1672443674176776	False	False	PB1	883	1787	50830	1019.78585210983	96.5	0.0836221837088388
HS1375	SRR6121564	SRR6121565	CY207737.1	901	1867	0.0	42.0	0.0	0.0363951473136915	False	False	PB1	910	1876	50830	1019.78585210983	21.0	0.01819757365684575
HS1375	SRR6121564	SRR6121565	CY207738.1	597	1886	0.0	31.0	0.0	0.0268398268398268	False	False	PB2	612	1901	50830	1019.78585210983	15.5	0.0134199134199134
HS1377	SRR6121561	SRR6121562	CY207736.1	1078	1484	55.0	0.0	0.0501824817518248	0.0	False	False	PA	1089	1495	50322	2181.27889431404	27.5	0.0250912408759124
HS1377	SRR6121561	SRR6121562	CY207736.1	1889	1943	18.0	0.0	0.0164233576642335	0.0	False	False	PA	1900	1954	50322	2181.27889431404	9.0	0.00821167883211675
HS1377	SRR6121561	SRR6121562	CY207736.1	2237	2259	8.0	18.0	0.0072992700729927	0.0164233576642335	False	False	PA	2248	2270	50322	2181.27889431404	13.0	0.0118613138686131
HS1377	SRR6121561	SRR6121562	CY207736.1	288	421	29.0	0.0	0.0264598540145985	0.0	False	False	PA	299	432	50322	2181.27889431404	14.5	0.01322992700729925
HS1377	SRR6121561	SRR6121562	CY207736.1	314	2163	68.0	60.0	0.0620437956204379	0.0547445255474452	False	False	PA	325	2174	50322	2181.27889431404	64.0	0.05839416058394155
HS1377	SRR6121561	SRR6121562	CY207736.1	334	2133	525.0	430.0	0.479014598540146	0.3923357664233576	False	False	PA	345	2144	50322	2181.27889431404	477.5	0.4356751824817518
HS1377	SRR6121561	SRR6121562	CY207736.1	346	2006	33.0	0.0	0.0301094890510948	0.0	False	False	PA	357	2017	50322	2181.27889431404	16.5	0.0150547445255474
HS1377	SRR6121561	SRR6121562	CY207736.1	360	2162	28.0	0.0	0.0255474452554744	0.0	False	False	PA	371	2173	50322	2181.27889431404	14.0	0.0127737226277372
HS1377	SRR6121561	SRR6121562	CY207736.1	363	391	36.0	16.0	0.0328467153284671	0.0145985401459854	False	False	PA	374	402	50322	2181.27889431404	26.0	0.02372262773722625
HS1377	SRR6121561	SRR6121562	CY207736.1	364	2171	32.0	87.0	0.0291970802919708	0.0793795620437956	False	False	PA	375	2182	50322	2181.27889431404	59.5	0.0542883211678832
HS1377	SRR6121561	SRR6121562	CY207736.1	367	2160	8.0	3.0	0.0072992700729927	0.0027372262773722	False	False	PA	378	2171	50322	2181.27889431404	5.5	0.00501824817518245
HS1377	SRR6121561	SRR6121562	CY207736.1	391	2170	102.0	12.0	0.0930656934306569	0.010948905109489	False	False	PA	402	2181	50322	2181.27889431404	57.0	0.05200729927007295
HS1377	SRR6121561	SRR6121562	CY207736.1	406	2141	173.0	182.0	0.1578467153284671	0.1660583941605839	False	False	PA	417	2152	50322	2181.27889431404	177.5	0.16195255474452552
HS1377	SRR6121561	SRR6121562	CY207736.1	408	2076	224.0	50.0	0.2043795620437956	0.0456204379562043	False	False	PA	419	2087	50322	2181.27889431404	137.0	0.12499999999999994
HS1377	SRR6121561	SRR6121562	CY207736.1	415	2101	14.0	0.0	0.0127737226277372	0.0	False	False	PA	426	2112	50322	2181.27889431404	7.0	0.0063868613138686
HS1377	SRR6121561	SRR6121562	CY207736.1	449	2144	228.0	254.0	0.2080291970802919	0.2317518248175182	False	False	PA	460	2155	50322	2181.27889431404	241.0	0.21989051094890505
HS1377	SRR6121561	SRR6121562	CY207736.1	458	2009	20.0	110.0	0.0182481751824817	0.1003649635036496	False	False	PA	469	2020	50322	2181.27889431404	65.0	0.05930656934306565
HS1377	SRR6121561	SRR6121562	CY207736.1	467	1957	2.0	31.0	0.0018248175182481	0.0282846715328467	False	False	PA	478	1968	50322	2181.27889431404	16.5	0.0150547445255474
HS1377	SRR6121561	SRR6121562	CY207736.1	477	2033	75.0	0.0	0.0684306569343065	0.0	False	False	PA	488	2044	50322	2181.27889431404	37.5	0.03421532846715325
HS1377	SRR6121561	SRR6121562	CY207736.1	478	2010	47.0	0.0	0.0428832116788321	0.0	False	False	PA	489	2021	50322	2181.27889431404	23.5	0.02144160583941605
HS1377	SRR6121561	SRR6121562	CY207736.1	479	517	9.0	12.0	0.0082116788321167	0.010948905109489	False	False	PA	490	528	50322	2181.27889431404	10.5	0.009580291970802849
HS1377	SRR6121561	SRR6121562	CY207736.1	489	2005	42.0	0.0	0.0383211678832116	0.0	False	False	PA	500	2016	50322	2181.27889431404	21.0	0.0191605839416058
HS1377	SRR6121561	SRR6121562	CY207736.1	503	2010	20.0	63.0	0.0182481751824817	0.0574817518248175	False	False	PA	514	2021	50322	2181.27889431404	41.5	0.037864963503649596
HS1377	SRR6121561	SRR6121562	CY207736.1	512	2028	20.0	0.0	0.0182481751824817	0.0	False	False	PA	523	2039	50322	2181.27889431404	10.0	0.00912408759124085
HS1377	SRR6121561	SRR6121562	CY207736.1	555	1981	42.0	17.0	0.0383211678832116	0.0155109489051094	False	False	PA	566	1992	50322	2181.27889431404	29.5	0.0269160583941605
HS1377	SRR6121561	SRR6121562	CY207736.1	581	1972	344.0	263.0	0.3138686131386861	0.239963503649635	False	False	PA	592	1983	50322	2181.27889431404	303.5	0.27691605839416056
HS1377	SRR6121561	SRR6121562	CY207736.1	608	1842	117.0	97.0	0.1067518248175182	0.0885036496350365	False	False	PA	619	1853	50322	2181.27889431404	107.0	0.09762773722627735
HS1377	SRR6121561	SRR6121562	CY207736.1	612	636	11.0	0.0	0.0100364963503649	0.0	False	False	PA	623	647	50322	2181.27889431404	5.5	0.00501824817518245
HS1377	SRR6121561	SRR6121562	CY207736.1	617	1926	61.0	0.0	0.0556569343065693	0.0	False	False	PA	628	1937	50322	2181.27889431404	30.5	0.02782846715328465
HS1377	SRR6121561	SRR6121562	CY207736.1	617	1951	44.0	0.0	0.0401459854014598	0.0	False	False	PA	628	1962	50322	2181.27889431404	22.0	0.0200729927007299
HS1377	SRR6121561	SRR6121562	CY207736.1	618	2059	24.0	0.0	0.0218978102189781	0.0	False	False	PA	629	2070	50322	2181.27889431404	12.0	0.01094890510948905
HS1377	SRR6121561	SRR6121562	CY207736.1	623	1865	3.0	22.0	0.0027372262773722	0.0200729927007299	False	False	PA	634	1876	50322	2181.27889431404	12.5	0.01140510948905105
HS1377	SRR6121561	SRR6121562	CY207736.1	754	799	24.0	0.0	0.0218978102189781	0.0	False	False	PA	765	810	50322	2181.27889431404	12.0	0.01094890510948905
HS1377	SRR6121561	SRR6121562	CY207736.1	770	1817	14.0	0.0	0.0127737226277372	0.0	False	False	PA	781	1828	50322	2181.27889431404	7.0	0.0063868613138686
HS1377	SRR6121561	SRR6121562	CY207736.1	828	1723	26.0	0.0	0.0237226277372262	0.0	False	False	PA	839	1734	50322	2181.27889431404	13.0	0.0118613138686131
HS1377	SRR6121561	SRR6121562	CY207737.1	240	290	82.0	0.0	0.07105719237435	0.0	False	False	PB1	249	299	50322	2181.27889431404	41.0	0.035528596187175
HS1377	SRR6121561	SRR6121562	CY207737.1	287	449	84.0	0.0	0.072790294627383	0.0	False	False	PB1	296	458	50322	2181.27889431404	42.0	0.0363951473136915
HS1377	SRR6121561	SRR6121562	CY207737.1	288	2334	53.0	0.0	0.0459272097053726	0.0	False	False	PB1	297	2343	50322	2181.27889431404	26.5	0.0229636048526863
HS1377	SRR6121561	SRR6121562	CY207737.1	354	2198	59.0	0.0	0.0511265164644714	0.0	False	False	PB1	363	2207	50322	2181.27889431404	29.5	0.0255632582322357
HS1377	SRR6121561	SRR6121562	CY207737.1	377	2443	15.0	0.0	0.0129982668977469	0.0	False	False	PB1	386	2452	50322	2181.27889431404	7.5	0.00649913344887345
HS1377	SRR6121561	SRR6121562	CY207737.1	416	2205	229.0	159.0	0.1984402079722703	0.1377816291161178	False	False	PB1	425	2214	50322	2181.27889431404	194.0	0.16811091854419405
HS1377	SRR6121561	SRR6121562	CY207737.1	425	2183	842.0	524.0	0.729636048526863	0.4540727902946274	False	False	PB1	434	2192	50322	2181.27889431404	683.0	0.5918544194107452
HS1377	SRR6121561	SRR6121562	CY207737.1	437	2206	80.0	0.0	0.0693240901213171	0.0	False	False	PB1	446	2215	50322	2181.27889431404	40.0	0.03466204506065855
HS1377	SRR6121561	SRR6121562	CY207737.1	440	2166	12.0	12.0	0.0103986135181975	0.0103986135181975	False	False	PB1	449	2175	50322	2181.27889431404	12.0	0.0103986135181975
HS1377	SRR6121561	SRR6121562	CY207737.1	465	2194	93.0	0.0	0.0805892547660312	0.0	False	False	PB1	474	2203	50322	2181.27889431404	46.5	0.0402946273830156
HS1377	SRR6121561	SRR6121562	CY207737.1	582	2091	36.0	23.0	0.0311958405545927	0.0199306759098786	False	False	PB1	591	2100	50322	2181.27889431404	29.5	0.025563258232235653
